"File","Line","Kind","AttrArgs","PropertyType","Property","Field"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\Values.cs","15","Property","nameof(DXDC.Values.NumberReference)","NumberReference?","NumberReference","_NumberReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\Values.cs","22","Property","nameof(DXDC.Values.NumberLiteral)","NumberLiteral?","NumberLiteral","_NumberLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\XValues.cs","14","Property","nameof(DXDC.XValues.MultiLevelStringReference)","MultiLevelStringReference?","MultiLevelStringReference","_MultiLevelStringReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\XValues.cs","21","Property","nameof(DXDC.XValues.NumberReference)","NumberReference?","NumberReference","_NumberReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\XValues.cs","28","Property","nameof(DXDC.XValues.NumberLiteral)","NumberLiteral?","NumberLiteral","_NumberLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\XValues.cs","35","Property","nameof(DXDC.XValues.StringReference)","StringReference?","StringReference","_StringReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\XValues.cs","42","Property","nameof(DXDC.XValues.StringLiteral)","StringLiteral?","StringLiteral","_StringLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\YValues.cs","14","Property","nameof(DXDC.YValues.NumberReference)","NumberReference?","NumberReference","_NumberReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Data\YValues.cs","21","Property","nameof(DXDC.YValues.NumberLiteral)","NumberLiteral?","NumberLiteral","_NumberLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelExtension.cs","15","Element","typeof(DXO13DC.DataLabelFieldTable)","DataLabelFieldTable?","DataLabelFieldTable","_DataLabelFieldTable"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelExtension.cs","22","Element","typeof(DXO13DC.ExceptionForSave)","bool?","ExceptionForSave","_ExceptionForSave"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelExtension.cs","29","Element","typeof(DXO13DC.ShowDataLabelsRange)","bool?","ShowDataLabelsRange","_ShowDataLabelsRange"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelExtension.cs","36","Element","typeof(DXO13DC.ShapeProperties)","ShapeProperties?","ShapeProperties","_ShapeProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelsExtension.cs","15","Element","typeof(DXO13DC.Layout)","ChartText?","ChartText","_ChartText"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelsExtension.cs","22","Element","typeof(DXO13DC.DataLabelFieldTable)","DataLabelFieldTable?","DataLabelFieldTable","_DataLabelFieldTable"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelsExtension.cs","29","Element","typeof(DXO13DC.ShowDataLabelsRange)","bool?","ShowDataLabelsRange","_ShowDataLabelsRange"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\DataLabelsExtension.cs","51","Element","typeof(DXO13DC.ShapeProperties)","bool?","ShowLeaderLines","_ShowLeaderLines"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\MultiLevelStrRefExtension.cs","15","Element","typeof(DXO13DC.FullReference)","FullReference?","FullReference","_FullReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\MultiLevelStrRefExtension.cs","22","Element","typeof(DXO13DC.LevelReference)","LevelReference?","LevelReference","_LevelReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\MultiLevelStrRefExtension.cs","29","Element","typeof(DXO13DC.FormulaReference)","FormulaReference?","FormulaReference","_FormulaReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\StrDataExtension.cs","15","Element","typeof(DXO13DC.AutoGeneneratedCategories)","bool?","AutoGeneratedCategories","_AutoGeneratedCategories"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\StrRefExtension.cs","15","Element","typeof(DXO13DC.FullReference)","FullReference?","FullReference","_FullReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\StrRefExtension.cs","22","Element","typeof(DXO13DC.LevelReference)","LevelReference?","LevelReference","_LevelReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Extensions\StrRefExtension.cs","29","Element","typeof(DXO13DC.FormulaReference)","FormulaReference?","FormulaReference","_FormulaReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\BandFormat.cs","15","Property","nameof(DXDC.BandFormat.Index)","UInt32?","Index","_Index"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\BandFormat.cs","22","Property","nameof(DXDC.BandFormat.ChartShapeProperties)","ChartShapeProperties?","ChartShapeProperties","_ChartShapeProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","34","Property","nameof(DXDC.ChartShapeProperties.BlackWhiteMode)","BlackWhiteMode?","BlackWhiteMode","_BlackWhiteMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","41","Property","nameof(DXDC.ChartShapeProperties.Transform2D)","Transform2D?","Transform2D","_Transform2D"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","48","Element","typeof(DXD.CustomGeometry)","CustomGeometry?","CustomGeometry","_CustomGeometry"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","55","Element","typeof(DXD.PresetGeometry)","PresetGeometry?","PresetGeometry","_PresetGeometry"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","62","Element","typeof(DXD.Fill)","Fill?","Fill","_Fill"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","69","Element","typeof(DXD.Outline)","LineProperties?","Outline","_Outline"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","76","Element","typeof(DXD.EffectList)","EffectList?","EffectList","_EffectList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","83","Element","typeof(DXD.EffectDag)","EffectDag?","EffectDag","_EffectDag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","90","Element","typeof(DXD.Scene3DType)","Scene3DType?","Scene3DType","_Scene3DType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","97","Element","typeof(DXD.Shape3DType)","Shape3DType?","Shape3DType","_Shape3DType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ChartShapeProperties.cs","104","Element","typeof(DXD.ExtensionList)","IExtensionList?","ExtensionList","_ExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","15","Property","nameof(DXD.OverrideColorMapping.Background1)","ColorType?","Background1","_Background1"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","22","Property","nameof(DXD.OverrideColorMapping.Text1)","ColorType?","Text1","_Text1"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","29","Property","nameof(DXD.OverrideColorMapping.Background2)","ColorType?","Background2","_Background2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","36","Property","nameof(DXD.OverrideColorMapping.Text2)","ColorType?","Text2","_Text2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","43","Property","nameof(DXD.OverrideColorMapping.Accent1)","ColorType?","Accent1","_Accent1"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","50","Property","nameof(DXD.OverrideColorMapping.Accent2)","ColorType?","Accent2","_Accent2"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","57","Property","nameof(DXD.OverrideColorMapping.Accent3)","ColorType?","Accent3","_Accent3"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","64","Property","nameof(DXD.OverrideColorMapping.Accent4)","ColorType?","Accent4","_Accent4"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","71","Property","nameof(DXD.OverrideColorMapping.Accent5)","ColorType?","Accent5","_Accent5"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","78","Property","nameof(DXD.OverrideColorMapping.Accent6)","ColorType?","Accent6","_Accent6"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","85","Property","nameof(DXD.OverrideColorMapping.Hyperlink)","ColorType?","Hyperlink","_Hyperlink"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","92","Property","nameof(DXD.OverrideColorMapping.FollowedHyperlink)","ColorType?","FollowedHyperlink","_FollowedHyperlink"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","15","Property","nameof(DXDC.PictureOptions.ApplyToFront)","bool?","ApplyToFront","_ApplyToFront"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","22","Property","nameof(DXDC.PictureOptions.ApplyToSides)","bool?","ApplyToSides","_ApplyToSides"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","29","Property","nameof(DXDC.PictureOptions.ApplyToEnd)","bool?","ApplyToEnd","_ApplyToEnd"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","36","Property","nameof(DXDC.PictureOptions.PictureFormat)","PictureFormat?","PictureFormat","_PictureFormat"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","43","Property","nameof(DXDC.PictureOptions.PictureStackUnit)","Double?","PictureStackUnit","_PictureStackUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","14","Property","nameof(DXDC.PivotFormat.Index)","UInt32?","Index","_Index"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","21","Property","nameof(DXDC.PivotFormat.ShapeProperties)","ShapeProperties?","ShapeProperties","_ShapeProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","28","Property","nameof(DXDC.PivotFormat.Marker)","Marker?","Marker","_Marker"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","35","Property","nameof(DXDC.PivotFormat.DataLabel)","DataLabel?","DataLabel","_DataLabel"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","42","Property","nameof(DXDC.PivotFormat.ExtensionList)","IExtensionList?","ExtensionList","_ExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","26","Element","typeof(DXD.CustomGeometry)","CustomGeometry?","CustomGeometry","_CustomGeometry"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","33","Element","typeof(DXD.PresetGeometry)","PresetGeometry?","PresetGeometry","_PresetGeometry"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","40","Element","typeof(DXD.NoFill)","Fill?","Fill","_Fill"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","47","Element","typeof(DXD.Outline)","LineProperties?","Outline","_Outline"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","54","Element","typeof(DXD.EffectList)","EffectList?","EffectList","_EffectList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","61","Element","typeof(DXD.EffectDag)","EffectDag?","EffectDag","_EffectDag"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","68","Element","typeof(DXD.Scene3DType)","Scene3DType?","Scene3DType","_Scene3DType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","75","Element","typeof(DXD.Shape3DType)","Shape3DType?","Shape3DType","_Shape3DType"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","82","Element","typeof(DXD.ShapePropertiesExtensionList)","ShapePropertiesExtensionList?","ShapePropertiesExtensionList","_ShapePropertiesExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\SketchOptions.cs","14","Property","nameof(DXO10DC.SketchOptions.InSketchMode)","bool?","InSketchMode","_InSketchMode"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\SketchOptions.cs","21","Property","nameof(DXO10DC.SketchOptions.ShowSketchButton)","bool?","ShowSketchButton","_ShowSketchButton"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextBodyType.cs","14","Property","nameof(DXDC.TextBodyType.BodyProperties)","BodyProperties?","BodyProperties","_BodyProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextBodyType.cs","21","Property","nameof(DXDC.TextBodyType.ListStyle)","ListStyle?","ListStyle","_ListStyle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","15","Property","nameof(DXDC.TextProperties.BodyProperties)","BodyProperties?","BodyProperties","_BodyProperties"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","22","Property","nameof(DXDC.TextProperties.ListStyle)","ListStyle?","ListStyle","_ListStyle"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","29","Element","typeof(DXD.Paragraph)","Paragraph?","Paragraph","_Paragraph"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","14","Element","typeof(DXDC.MultiLevelStringReference)","MultiLevelStringReference?","MultiLevelStringReference","_MultiLevelStringReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","21","Element","typeof(DXDC.NumberReference)","NumberReference?","NumberReference","_NumberReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","28","Element","typeof(DXDC.NumberLiteral)","NumberLiteral?","NumberLiteral","_NumberLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","35","Element","typeof(DXDC.StringReference)","StringReference?","StringReference","_StringReference"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","42","Element","typeof(DXDC.StringLiteral)","StringLiteral?","StringLiteral","_StringLiteral"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","14","Element","typeof(DXDC.AutoLabeled)","bool?","AutoLabeled","_AutoLabeled"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","21","Element","typeof(DXDC.LabelOffset)","UInt16?","LabelOffset","_LabelOffset"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","28","Element","typeof(DXDC.BaseTimeUnit)","TimeUnit?","BaseTimeUnit","_BaseTimeUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","35","Element","typeof(DXDC.MajorUnit)","Double?","MajorUnit","_MajorUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","42","Element","typeof(DXDC.MajorTimeUnit)","TimeUnit?","MajorTimeUnit","_MajorTimeUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","49","Element","typeof(DXDC.MinorUnit)","Double?","MinorUnit","_MinorUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","56","Element","typeof(DXDC.MinorTimeUnit)","TimeUnit?","MinorTimeUnit","_MinorTimeUnit"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Date axis\DateAxis.cs","63","Element","typeof(DXDC.DateAxExtensionList)","DateAxExtensionList?","DateAxExtensionList","_DateAxExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","14","Element","typeof(DXDC.TickLabelSkip)","Int32?","TickLabelSkip","_TickLabelSkip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","21","Element","typeof(DXDC.TickMarkSkip)","Int32?","TickMarkSkip","_TickMarkSkip"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","28","Element","typeof(DXDC.SerAxExtensionList)","SerAxExtensionList?","SerAxExtensionList","_SerAxExtensionList"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Value axis\ValueAxis.cs","14","Element","typeof(DXDC.CrossBetween)","CrossBetween?","CrossBetween","_CrossBetween"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Value axis\ValueAxis.cs","21","Element","typeof(DXDC.MajorUnit)","Double?","MajorUnit","_MajorUnit"
