"File","DeclaringType","Property","Kind","Line"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","OverrideColorMapping","Text1","Property","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\OverrideColorMapping.cs","OverrideColorMapping","Text2","Property","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","PictureOptions","ApplyToEnd","Property","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","PictureOptions","ApplyToFront","Property","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","PictureOptions","ApplyToSides","Property","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","PictureOptions","PictureFormat","Property","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PictureOptions.cs","PictureOptions","PictureStackUnit","Property","43"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","PivotFormat","DataLabel","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","PivotFormat","ExtensionList","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","PivotFormat","Index","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","PivotFormat","Marker","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\PivotFormat.cs","PivotFormat","ShapeProperties","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","CustomGeometry","Element","26"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","EffectDag","Element","61"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","EffectList","Element","54"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","Fill","Element","40"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","Outline","Element","47"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","PresetGeometry","Element","33"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","Scene3DType","Element","68"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","Shape3DType","Element","75"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\ShapeProperties.cs","ShapeProperties","ShapePropertiesExtensionList","Element","82"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\SketchOptions.cs","SketchOptions","InSketchMode","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\SketchOptions.cs","SketchOptions","ShowSketchButton","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextBodyType.cs","TextBodyType","BodyProperties","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextBodyType.cs","TextBodyType","ListStyle","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","TextProperties","BodyProperties","Property","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","TextProperties","ListStyle","Property","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Formatting\TextProperties.cs","TextProperties","Paragraph","Element","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","CategoryAxisData","MultiLevelStringReference","Element","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","CategoryAxisData","NumberLiteral","Element","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","CategoryAxisData","NumberReference","Element","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","CategoryAxisData","StringLiteral","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Category axis\CategoryAxisData.cs","CategoryAxisData","StringReference","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","SeriesAxis","SerAxExtensionList","Element","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","SeriesAxis","TickLabelSkip","Element","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific axis types\Series axis\SeriesAxis.cs","SeriesAxis","TickMarkSkip","Element","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","Area3DChartExtension","Element","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","AreaChartSeries","Element","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","AxisIds","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","DataLabels","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","DropLines","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","GapDepth","Element","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","Grouping","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\Area3DChart.cs","Area3DChart","VaryColors","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","AreaChartExtension","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","AreaChartSeries","Element","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","AxisIds","Element","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","DataLabels","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","DropLines","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","Grouping","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChart.cs","AreaChart","VaryColors","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","AreaSerExtensionList","Element","73"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","DataLabels","Element","59"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","DataPoints","Element","52"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","Index","Property","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","Order","Property","38"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","SeriesText","Property","45"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Area charts\AreaChartSeries.cs","AreaChartSeries","ShapeProperties","Element","66"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","AxisIds","Element","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","Bar3DChartExtensionList","Element","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","BarChartSeries","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","BarDirection","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","BarGrouping","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","DataLabels","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","GapDepth","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","GapWidth","Element","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","Shape","Element","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\Bar3DChart.cs","Bar3DChart","VaryColors","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","AxisIds","Element","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","BarChartExtensionList","Element","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","BarChartSeries","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","BarDirection","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","BarGrouping","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","DataLabels","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","GapWidth","Element","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","Overlap","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","SeriesLines","Element","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChart.cs","BarChart","VaryColors","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","BarSerExtensionList","Element","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","CategoryAxisData","Element","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","ChartShapeProperties","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","DataLabels","Element","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","DataPoints","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","ErrorBars","Element","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","Index","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","InvertIfNegative","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","Order","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","PictureOptions","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","SeriesText","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","Shape","Element","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","Trendline","Element","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\BarChartSeries.cs","BarChartSeries","Values","Element","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bar charts\FilteredBarSeries.cs","FilteredBarSeries","BarChartSeries","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","Bubble3D","Element","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","BubbleSerExtensionList","Element","112"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","BubbleSize","Element","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","ChartShapeProperties","Property","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","DataLabels","Element","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","DataPoints","Element","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","ErrorBars","Element","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","Index","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","InvertIfNegative","Property","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","Order","Property","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","PictureOptions","Property","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","SeriesText","Property","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","Trendline","Element","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","XValues","Element","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Bubble charts\BubbleChartSeries.cs","BubbleChartSeries","YValues","Element","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","AxisIds","Element","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","DataLabels","Element","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","DropLines","Element","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","Grouping","Property","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","HighLowLines","Element","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Drawings.Charts\Specific chart types\Line charts\LineChart.cs","LineChart","LineChartExtensionList","Element","84"
