"File","Property","Line"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","BlackWhiteMode","313"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","BorderBottomColor","215"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","BorderLeftColor","208"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","BorderRightColor","222"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","BorderTopColor","201"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Bullet","138"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Button","124"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Class","47"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Clip","369"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ClipToWrap","362"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ConnectorType","306"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","CoordinateOrigin","75"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","CoordinateSize","68"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","DiagramLayout","229"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","DiagramLayoutMostRecentUsed","243"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","DiagramNodeKind","236"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","DoubleClickNotify","117"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","EdgePath","383"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","FillColor","264"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Filled","257"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","ForceDash","334"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Horizontal","145"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","HorizontalAlignment","173"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","HorizontalNoShade","159"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","HorizontalPercentage","166"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","HorizontalStandard","152"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Href","33"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Id","19"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","InsetMode","250"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","InsetPen","292"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Master","390"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","NormalBlackWhiteMode","327"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Ole","348"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","OleIcon","341"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Oned","103"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","OptionalNumber","299"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","OptionalString","96"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","PreferRelative","355"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Print","89"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","PureBlackWhiteMode","320"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","RegroupId","110"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","StrokeColor","278"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Stroked","271"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","StrokeWeight","285"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Style","26"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Target","40"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","Title","54"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","UserDrawn","194"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","UserHidden","131"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\ShapeType.cs","WrapCoordinates","82"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","AdditionalXml","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","AllowComments","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","Extension","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","Id","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","IsSignatureLine","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","ProviderId","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","ShowSignDate","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SignatureProviderUrl","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SigningInstructions","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SigningInstructionsSet","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SuggestedSigner","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SuggestedSigner2","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\SignatureLine.cs","SuggestedSignerEmail","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Extension","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Id","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Matrix","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Offset","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","On","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Skew.cs","Origin","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","AlternateImageReference","175"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","BottomStroke","231"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Color","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Color2","119"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","ColumnStroke","238"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","DashStyle","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","EndArrow","147"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","EndArrowLength","161"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","EndArrowWidth","154"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","EndCap","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","FillType","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","ForceDash","189"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Href","168"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","ImageAlignShape","112"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","ImageAspect","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","ImageSize","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Insetpen","203"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","JoinStyle","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","LeftStroke","210"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","LineStyle","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","MiterLimit","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","On","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Opacity","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","RelationshipId","196"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","RightStroke","224"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Source","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","StartArrow","126"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","StartArrowLength","140"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","StartArrowWidth","133"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Title","182"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","TopStroke","217"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\Stroke.cs","Weight","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","AlternateImageReference","182"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Color","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Color2","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","DashStyle","84"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","EndArrow","154"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","EndArrowLength","168"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","EndArrowWidth","161"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","EndCap","77"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Extension","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","FillType","98"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","ForceDash","196"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Href","175"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","ImageAlignShape","126"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","ImageAspect","112"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","ImageSize","119"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","InsetPen","91"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","JoinStyle","70"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","LineStyle","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","MiterLimit","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","On","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Opacity","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Source","105"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StartArrow","133"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StartArrowLength","147"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","StartArrowWidth","140"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Title","189"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\StrokeChildType.cs","Weight","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextBox.cs","Id","16"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextBox.cs","Inset","30"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextBox.cs","SingleClick","37"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextBox.cs","Style","23"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","FitPath","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","FitShape","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","On","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","String","63"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","Style","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","Trim","49"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Vml\TextPath.cs","XScale","56"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\Snapshot.cs","CompressionState","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\Snapshot.cs","Embed","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\Snapshot.cs","Link","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","Frozen","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","Id","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","OfficeArtExtensionList","64"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","Snapshot","57"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","WebExtensionBindingList","50"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","WebExtensionPropertyBag","43"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","WebExtensionReferenceList","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtension.cs","WebExtensionStoreReference","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionBinding.cs","AppReference","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionBinding.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionBinding.cs","OfficeArtExtensionList","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionBinding.cs","Type","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionProperty.cs","Name","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionProperty.cs","Value","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionStoreReference.cs","Id","14"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionStoreReference.cs","OfficeArtExtensionList","42"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionStoreReference.cs","Store","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionStoreReference.cs","StoreType","35"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\WebExtensions\WebExtensionStoreReference.cs","Version","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\BevelType.cs","Height","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\BevelType.cs","PresetProfileType","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\BevelType.cs","Width","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContentPart.cs","BlackWhiteMode","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContentPart.cs","OfficeArtExtensionList","45"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContentPart.cs","RelationshipId","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContentPart.cs","Transform2D","38"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContentPart.cs","WordNonVisualContentPartShapeProperties","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ContourColor.cs","SchemeColor","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\ExtrusionColor.cs","SchemeColor","21"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\FillToRectangle.cs","Bottom","36"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\FillToRectangle.cs","Left","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\FillToRectangle.cs","Right","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\FillToRectangle.cs","Top","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Glow.cs","GlowRadius","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Glow.cs","RgbColorModelHex","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Glow.cs","SchemeColor","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GradientFillProperties.cs","GradientStopList","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GradientStop.cs","SchemeColor","28"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GradientStop.cs","StopPosition","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrame.cs","Graphic","37"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrame.cs","NonVisualGraphicFrameProperties","23"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrame.cs","Transform2D","30"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrameType.cs","Graphic","38"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrameType.cs","NonVisualDrawingProperties","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrameType.cs","NonVisualGraphicFrameProperties","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrameType.cs","OfficeArtExtensionList","45"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GraphicFrameType.cs","Transform2D","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GroupShapeProperties.cs","BlackWhiteMode","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\GroupShapeProperties.cs","TransformGroup","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LightRig.cs","LightDirectionType","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LightRig.cs","LightRigType","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LightRig.cs","SphereCoordinates","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LinkedTextBox.cs","Id","15"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LinkedTextBox.cs","OfficeArtExtensionList","29"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\LinkedTextBox.cs","Sequence","22"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualConnectorProperties.cs","ConnectionShapeLocks","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualConnectorProperties.cs","EndConnection","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualConnectorProperties.cs","ExtensionList","38"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualConnectorProperties.cs","StartConnection","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualInkContentPartProperties.cs","ContentPartLocks","24"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualInkContentPartProperties.cs","IsComment","17"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\Non-visual properties\NonVisualInkContentPartProperties.cs","OfficeArtExtensionList","31"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing.Drawings\PathShadeProperties.cs","FillToRectangle","22"
