"File","DeclaringType","Property","Kind"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\SectionProperties.cs","SectionProperties","SectionPropertiesChange","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumn.cs","TextColumn","Space","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumn.cs","TextColumn","Width","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumns.cs","TextColumns","ColumnCount","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumns.cs","TextColumns","EqualWidth","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumns.cs","TextColumns","Separator","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Sections\TextColumns.cs","TextColumns","Space","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","ApplicationName","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","CheckStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","DllVersion","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","Language","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","NaturalLanguageGrammarCheck","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ActiveWritingStyle.cs","ActiveWritingStyle","VendorID","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\AutoCaption.cs","AutoCaption","Caption","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\AutoCaption.cs","AutoCaption","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","ChapterNumber","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","Heading","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","NoLabel","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","NumberFormat","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","Position","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CaptionDefinition.cs","CaptionDefinition","Separator","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CompatibilitySetting.cs","CompatibilitySetting","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\CompatibilitySetting.cs","CompatibilitySetting","Val","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivBorders.cs","DivBorders","BottomBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivBorders.cs","DivBorders","LeftBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivBorders.cs","DivBorders","RightBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivBorders.cs","DivBorders","TopBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivElement.cs","DivElement","DivBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\DivElement.cs","DivElement","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\FixedCommandKeyboardCustomization.cs","FixedCommandKeyboardCustomization","Argument","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\FixedCommandKeyboardCustomization.cs","FixedCommandKeyboardCustomization","CommandIndex","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\FixedCommandKeyboardCustomization.cs","FixedCommandKeyboardCustomization","CommandName","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ProofState.cs","ProofState","Grammar","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\ProofState.cs","ProofState","Spelling","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","AllowPNG","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","Divs","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","DoNotOrganizeInFolder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","DoNotRelyOnCSS","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","DoNotSaveAsSingleFile","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","DoNotUseLongFileNames","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","Frameset","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","OptimizeForBrowser","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","PixelsPerInch","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","RelyOnVML","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","TargetScreenSize","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WebSettings.cs","WebSettings","WebPageEncoding","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WriteProtection.cs","used","HashValue","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WriteProtection.cs","used","SaltValue","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WriteProtection.cs","used","SpinCount","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Settings\WriteProtection.cs","WriteProtection","Recommended","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","Locked","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","Name","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","PrimaryStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","SemiHidden","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","UiPriority","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\LatentStyle.cs","LatentStyle","UnhideWhenUsed","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","BasedOn","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","IsCustom","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","IsDefault","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","LinkedStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","NextParagraphStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","Rsid","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","StyleId","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","StyleName","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","Type","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\Style.cs","Style","UIPriority","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","AllStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","AlternateStyleNames","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","ClearFormatting","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","CustomStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","DirectFormattingOnNumbering","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","DirectFormattingOnParagraphs","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","DirectFormattingOnRuns","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","DirectFormattingOnTables","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","HeadingStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","LatentStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","NumberingStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","StylesInUse","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","TableStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","Top3HeadingStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StylePaneFormatFilter.cs","StylePaneFormatFilter","VisibleStyles","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StyleSet.cs","StyleSet","Id","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Styles\StyleSet.cs","StyleSet","Val","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableCellProperties.cs","BaseTableCellProperties","NoWrap","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableCellProperties.cs","BaseTableCellProperties","Shading","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableCellProperties.cs","BaseTableCellProperties","TableCellMargin","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableCellProperties.cs","BaseTableCellProperties","TableCellVerticalAlignment","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","DefaultTableCellMargin","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","Shading","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","TableBorders","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","TableCellSpacing","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","TableIndentation","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableProperties.cs","BaseTableProperties","TableJustification","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","CantSplit","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","CellSpacing","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","ConditionalFormatStyle","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","DivId","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","GlyphHidden","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","GridAfter","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","GridBefore","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","IsHeader","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","RowAlignment","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","RowHeight","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","WidthAfter","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\BaseTableRowProperties.cs","BaseTableRowProperties","WidthBefore","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","CellDeletion","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","CellInsertion","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","CellMerge","Element"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","ConditionalFormatStyle","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","GridSpan","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","HideMark","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","HorizontalMerge","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","TableCellBorders","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","TableCellFitText","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","TableCellWidth","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","TextDirection","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\CurrentTableCellProperties.cs","CurrentTableCellProperties","VerticalMerge","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\GridColumn.cs","GridColumn","Width","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","BottomBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","EndBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","InsideHorizontalBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","InsideVerticalBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","LeftBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","RightBorder","Property"
"D:\OneDrive\VS\Projects\DocxDocument\DocumentModel.InOpenXml\Wordprocessing\Table properties\TableBorders.cs","TableBorders","StartBorder","Property"
